isbn;title;author_name;description;publish_date;cover_image_url
9789750863134;Üç Tarihi Roman / Beyaz Kale – Benim Adım Kırmızı – Veba Geceleri;Orhan Pamuk ;"Orhan Pamuk’un Yapı Kredi Yayınları’nın Delta dizisinde daha önce Üç İstanbul Romanı ve Babalar, Analar ve Oğullar temalarıyla üçleme halinde yayınlanan romanlarının ardından, seriye son olarak Üç Tarihi Roman eklendi.
 
“Tarihi roman yazmayı seviyorsunuz, neden?” sorusuna, “19. Yüzyıl Romantikler’inde olduğu gibi, şu anki dünyaya bir tür tepki, insanın bu yüzyılda yaşamaktan duyduğu bir tür hoşnutsuzluk var bende… Ama ‘kaçış’ duygusu kısa bir süre sonra… günümüze bir mânâ ile dokunma sorumluluğuna da yol açıyor” cevabını veren Orhan Pamuk, romanlarını tematik toplamlar halinde okurla buluşturan Delta dizisinin 3. cildi Üç Tarihi Roman’da Beyaz Kale, Benim Adım Kırmızı ve Veba Geceleri’ni bir araya getirdi.
 
Üç Tarihi Roman cildin sonunda yer alan ve her üç romanın kaynakları, anlatım stratejileri ve araştırma ve yazılış süreçlerini enine boyuna tartışan özel söyleşisiyle, meraklısı için hem roman türü ve tarihi romana hem de Pamuk’un dünyasına dair kapsamlı, özel bir davet niteliğinde.
“Tarihi roman yazmanın asıl zorluğu, geçmişte kalmış bir dünyayı hayal etmek için romancının önce yıllarca kitap okumak zorunda kalmasıdır. Ama ben bunu zevkle yaptım, zevkle okuyup hazırlandım. Tolstoy Savaş ve Barış’ı yazmaya başlamadan önce yıllarca o dönem hakkında kitaplar okumuştur. Okumalardan sonra hayal gücümüzle geçmişi kurmaya ve ona “biz modernlere” uygun bir anlam vermeye başlarız. Derken romancının hayal gücü canlanır ve yeni bir dünya çıkar ortaya. Günümüzde geçen bir roman yazarın hayal gücüyle günümüzden nasıl kopar da bir masal olursa, aynı noktada tarihi roman, da tarihten kopar. İşte o noktada tarihi romanla tarihi olmayan romanın farkı da kalmaz aslında.”";11.06.2024;https://www.yapikrediyayinlari.com.tr/dosyalar/2024/06/UC-TArihi-roman.jpg
9789750846724;Vadi;İnan Çetin;"Vadi, doğumla ölümün, umutla kederin, masumiyetle zulmün, sevgiyle nefretin, masalla gerçeğin, insanla doğanın, tarihle coğrafyanın romanı. 12 Eylül darbesinden sonra köklerini bulan Suphi’nin film gibi hikâyesi.
 
Kıyımların ve acıların içine doğan insanı, onun kültürel direncini, dayanışmayla hayata tutunma biçimini, yüreğin saatini büyülü bir gerçekliğe büründürüyor İnan Çetin. 1938’de Hozat’ın Cevizlidere Vadisi’nde başlayıp Ankara’ya, Berlin’e uzanan bir hayatın içindeki dil, inanç, kültür, kimlik, siyaset, toplum ve tarih tortularını gösteren bir kitap Vadi.
 
“Bu dağlar, bu vadiler terk edilmiş evlere özgü düşmanca sessizliğe gömüldüğü zaman bile insanı ince bir düşe salan hayali seslerle çınlardı.”";7.02.2020;https://www.yapikrediyayinlari.com.tr/dosyalar/2020/01/vadi-kap-1.jpg
9789750854064;Vahşiler ve Duygusallar;Javier Marias;"Edebiyatçılar ile futbol arasındaki ilişki yeni değil. Camus ve Nabokov delikanlılıklarında kaleciydiler. Öyle ki Camus insan ahlakına ilişkin bildiği her şeyi futboldan öğrendiğini söyler. Marías da futbola düşkünlüğünü asla inkâr etmeyen edebiyatçılardan. Hem de çocukken sol açık oynayan bir topçu. Futbol, çocuk Javier’in gözünde, kahramanların ve kötü adamların geçit töreni, hayatın temel değerlerini öğrenmesine yardım eden bir destandır. Yetişkin Javier’in gözünde ise bir mizaç, kişilik, fedakârlık ve dayanışma gösterisidir; duygu, hatıra ve nostalji, özellikle de nostalji gösterisi.
 
“Hafızası olanların bildiği […] gibi, solcular ve cumhuriyetçiler, yani İç Savaş’ın kaybedenleri, ‘Real’ sıfatının kuşkusuz çelişkisine rağmen Madrid’i Atlético’ya tercih ediyorlardı. Real Madrid kuşatılmış ve bombalanmış şehrin ismini taşıyordu, Atlético Aviación ise (Atléti’nin başlangıçtaki ismi buydu) Francocu pilotların, tam da zalimce başkenti bombalamaya kendini adayanların takımıydı. Oyuncularımız arasında az ‘kızılcık’ olmadı, Del Bosque, kaleci Miguel Ángel, […] Breitner […], ve sadece ellili ve altmışlı yılların Avrupa zaferleri, diktatörlük rejiminin tüm fırsatçılığıyla takıma yanaşmasına neden oldu, takımın rejime değil.”
 
“Marías bu kitapta sözü uzatmıyor; hızlı, dâhiyane olduğu kadar mücadeleci; kişiliğini, çocukluğunu tüm çıplaklığıyla sergiliyor ve ele aldığı bu konuyu tutkuyla, cesaretle işliyor.”
Neue Zürcher Zeitung";1.07.2022;https://www.yapikrediyayinlari.com.tr/dosyalar/2022/06/vahsilerveduygusallar.jpg
9789750864216;Vanya Dayı;Anton Çehov;"Behçet Necatigil’in Anton Çehov’dan çevirdiği Vanya Dayı adlı oyun, 60 yıl sonra gün ışığına çıkıyor. Necatigil arşivindeki kayıtlarda, Almancadan çevirdiği oyunlar listesinde adı geçmesine rağmen kopyası bulunamayan oyun, yıllar sonra, Başar Başarır’ın Kâmuran Yüce arşivinde yaptığı çalışmayla ortaya çıkarıldı. Yıldız Kenter, bu çeviriyi Kent Oyuncuları tarafından sahnelenmek üzere Necatigil’den istemiş, 1964 yılında çevrilen oyun ancak 1978 yılında sahneye konmuştu.
 
Necatigil çevirisiyle ilk kez yayınlanan Vanya Dayı’nın önsözünü Cevat Çapan yazdı.
 
“Vanya Dayı, Çehov’un olgunluk döneminin öbür oyunları Martı, Üç Kız Kardeş ve Vişne Bahçesi gibi insan olmanın, günümüz dünyasının gerçeklerini hem sosyolojik hem de psikolojik açıdan anlamanın, sevginin ve nefretin yarattığı çelişkilere karşın çalışmaya ve geleceğe güvenmenin bir belgesi olarak değerlendirilebilir.”
Cevat Çapan";4.10.2024;https://www.yapikrediyayinlari.com.tr/dosyalar/2024/09/vanya-dayi-kap.jpg
9789750855214;Vassaf Bey;Memduh Şevket Esendal ;"Esendal’ın Vassaf Bey romanı zaman, mekân ve bazı kişileri bakımından Ayaşlı ile Kiracıları romanıyla uyuştuğu kadar öykülerindeki kadın-erkek ilişkilerinin tüm karakteristik özelliklerini de taşır. Esendal, 1930’lar Ankarası’nın bir görünümünü sunarken, basit günlük yaşam içerisinde genç kızlar için evliliğin önemini, evlilikte ne bulduklarını anlatmakta; küçük burjuva bireylerin aile ve evlilik ilişkilerindeki ahlaksal değer yargılarındaki çelişkileri ele almakta; Batı kültürüyle geleneksel değerlerin çatışmasını sergilemektedir. Yine 1930’larda yayımlanan “küçük roman” niteliğindeki “Saide”de olsun, kısa öykülerinden “Genç Kızla Yaşlı Adam”da olsun, gönül ilişkileri, ev-aile kurma istekleri anlatılırken dönemin toplumsal, kültürel, ekonomik koşulları, farklı evlilik anlayışları her yönüyle yansıtılmaktadır. Esendal, sevgi arayışının getirdiği gönül kırıklıklarını kolayca bir tiyatro sahnesinde yankılanacak canlı diyaloglarla, tüm renkleriyle veriyor.
 
“Ben yaşlı kocaya varırım ama, düzülü koşulu bir evim olur. Sen Vassaf Bey’in evini gördün mü? Kuş yuvası gibi.”";7.10.2023;https://www.yapikrediyayinlari.com.tr/dosyalar/2023/01/vassafbey.jpg
9789750836633;Vatan Kurtaran Şaban;Haldun Taner;"Kabare tiyatrosunun ülkemizdeki ilk örneği sayılan Vatan Kurtaran Şaban Haldun Taner’in öncülüğünde 1967’de kurulan Devekuşu Kabare Tiyatrosu’nun ilk oyunu olarak 449 kez sahnelenmiştir. Halen sahnelenen, güncelliğini hiç yitirmeyen bir başyapıt, bir güldürü klasiğidir.
Ayşegül Yüksel’in bu oyunla ilgili değerlendirmesi şöyledir:
“Vatan Kurtaran Şaban, sanat ve kültür sorunlarının, güncel politikanın vazgeçilmez bir parçası olarak değerlendirildiği ve dolayısıyla, değişen hükümetlere karşın değişmeyecek, genel bir sanat ve kültür politikasının oluşturulmadığı ülkemizde, sanat ve kültür adına yapılan gülünç uygulamalara ağır bir eleştiri getirir.”";1.08.2023;https://www.yapikrediyayinlari.com.tr/dosyalar/2017/03/9e6882a7-daa2-484a-971e-3949ae347c57.jpg
9789750851193;Ve Bir Pars, Hüzünle Kaybolur;Faruk Duman;"Ve Bir Pars, Hüzünle Kaybolur masalların ve geleneksel anlatıların izini süren ve doğadaki senfoniyi aktararak özgün bir anlatı dili geliştiren Faruk Duman romancılığında önemli bir aşama. Okurunu büyülü bir ormanda gezdiren, aşk ve keder dolu, düşsel ve düşünsel bir roman.
Yüksekokulu yarıda bırakıp askerliğini yaptıktan sonra, annesinin ölümü üzerine çocukluğunu geçirdiği kasabaya dönmek zorunda kalmış bir genç... Günlerini ormanda gezintiler yaparak, tüm dikkatiyle doğanın sesini dinleyerek geçirmekteyken bir görünüp bir kaybolan parsın peşine düşer ve çocukluk aşkı Ceren’e rastlar...
Faruk Duman, ormandan hiç eksilmeyen sisin içinde, kendine has diliyle düşle gerçeği iç içe geçiriyor. İnsana, doğaya, aşka ve yaşama bir başka yerden bakıyor.
Çağdaş bir masal Ve Bir Pars, Hüzünle Kaybolur.
 
“Kuş sesleri yükseliyordu topraktan. Belki taşların içinde toprak rengi kanatlar beliriyordu. Bir yürek gürültüsü, bir korku işareti. Oysa insan yeryüzünün bunca korkuyu nasıl olup da taşıyabildiğini asla anlayamaz. Elbette, bu korkunun yükselişini, böylece vücudunun bir yerinde, bir uzuv gibi aklınca yaşamaya başladığını...”";20.07.2022;https://www.yapikrediyayinlari.com.tr/dosyalar/2021/09/vebirparshuzunlekaybolur.jpg
9789750865749;Veba - Çağımızda Ölümü Yaşamak;Jacqueline Rose;"Ölüm ve ölmek artık insan deneyiminin sınırları dışına itilemediğinde veya bilinç tarafından reddedilemediğinde ne olur? Ölüm çok yakına geldiğinde, dahası soluduğun havaya karışma ihtimali doğduğunda kişi ölümle hatta “ölümü nasıl yaşar”?
 
Veba, yaşayan en önemli feministlerden ve kültür yorumcularından biri olan Jacqueline Rose’un, günümüz dünyasını daha iyi kavramak için Albert Camus, Sigmund Freud ve Simone Weil’in yapıtlarına başvurduğu denemelerden oluşuyor. Ölüme yönelik radikal bir saygının daha eşit bir servet paylaşımıyla birlikte düşünülebileceğini öne süren Rose, bu tezinden yola çıkarak Covid-19 pandemisi yahut Ukrayna’nın işgali gibi yakın dönemde meydana gelen felaketlerin yarattığı ruh durumlarını mercek altına alıyor. Özellikle Batı’da, ölümü hayat düzenimizi ihlal eden, uzak tutulacak bir işgalci olarak düşünmenin başarısızlığa mahkûm savunmacı bir tavır olduğunu vurgulayarak “ölümü yaşamak”ta ısrar ediyor. Filozof Simone Weil’in düşüncesini ele aldığı, kitapta kilit rol oynayan denemesinde ancak insan olmanın sınırlarını kabul ettiğimiz takdirde azgınca iktidar hırsından ve beraberinde getirdiği yanılsamalardan arınabileceğinizi ileri sürüyor.
 
Ölüm, savaş ve Simone Weil üzerine bu değerli denemeler, kitabın son sayfası çevrildikten çok sonra da yaşam gücü vermeye devam ediyor.
Deborah Levy, Guardian
 
Edebiyatçı ve psikanalitik düşünür olarak Rose, en acil sosyopolitik sorunlarımızı şekillendiren yer altı korkularımız, düşlemlerimiz ve de anlatılarımız üzerinde dikkatle durmamız konusunda uzun zamandır diretiyor.
Merve Emre, The Nation
 
Kendi kuşağının eleştirmenleri arasında Jacqueline Rose’un benzeri yok. Edebi iç görüsündeki parlaklık, nesrindeki berraklık ve analizlerindeki incelik tam anlamıyla nefes kesici.
Edward Said";13.06.2025;https://www.yapikrediyayinlari.com.tr/dosyalar/2025/06/Veba.jpg
9789750849282;Veba Geceleri;Orhan Pamuk ;"Orhan Pamuk’un üzerinde 5 yıldır çalıştığı Veba Geceleri, 1901 yılında 3. Veba Pandemisi döneminde Osmanlı’nın 29. Vilayeti Minger adasında geçiyor.  Hem sürükleyici bir siyaset ve aşk romanı hem de Pamuk’un salgın, karantina, devlet ve birey konularını bir masal havasıyla tartıştığı bu tarihi roman, konusuyla yaşadığımız günlere de ışık düşürüyor.
 
1901 baharında Osmanlı İmparatorluğu’nun 29. vilayeti Minger Adası’nda veba salgını baş gösterince Sultan Abdülhamit önce Sağlık Başmüfettişi kimyager Bonkowski Paşa’yı, onun arkasından da genç ve başarılı Doktor Nuri’yi salgını durdurması için adaya gönderir. Padişah kısa bir süre önce genç doktoru, sarayda hapis hayatı yaşattığı ağabeyi önceki padişah V. Murat’ın kızı Pakize Sultan ile evlendirmiştir ve Pakize Sultan da bu yolculukta kocasına eşlik etmektedir. Adada ise genç ve milliyetçi Osmanlı subayı Kolağası Kâmil, onun âşık olduğu adalı Zeynep ve her şeye yetişmeye çalışan Vali Sami Paşa ile güzel sevgilisi Marika vardır. Karantina yasaklarına itaat edilmesi için çaba harcayan bu insanların vebayla, adadaki geleneklerle ve sonunda birbirleriyle ve ölüm tehditleriyle savaşının ve yaşadıkları aşkların hikâyesidir Veba Geceleri.
 
“Pamuk yaşayan en büyük yazar.”  -LE POINT, FRANSA
 
“Pamuk, en iyi kitaplarını Nobel’den sonra yazan eşsiz bir yazar.” -THE INDEPENDENT, İNGİLTERE
 
“O ne bir ideolog, ne bir siyasetçi, ne de bir gazeteci. Orhan Pamuk büyük bir romancı.” -THE NEW YORK TIMES, ABD";22.03.2021;https://www.yapikrediyayinlari.com.tr/dosyalar/2025/01/VEBA-GECELERI-_YENI_RESIMLI_SON.jpg
9789750838828;Veys;Turgut Uyar ;"Turgut Uyar, şiirin imkânlarıyla şaşırtmayı, düşündürmeyi sürdürüyor. 
Turgut Uyar’ın sağlığında yayınlamadığı, bir nedenle yayınlamayı tercih etmediği, “adı konmamış, tarihsiz” –yazılışının üzerinden tahminen yarım asır geçmiş– oyunu Veys, yıllarca gizlenmeyi ya da yazanı tarafından unutulmayı göze almış, Büyük Saat’in zembereğiyle kurulmuş, şaşırtıcı, düşündüren bir metin.
 
ADAM: Aslını ararsan zaten hiç gereği yok,
Hiç gereği yok dünyada yalvaçların,
ve hamam nalınlarının.
Nasıl olsa ıslanmak için girmişsek oraya.
Söyle, Tanrı adına söyle, var mı bir yol göstereni,
bir yalvaçı kuşların ağaçların..
O ne dinginlik bayım, o ne erinç, o ne bilgelik.
Hiç aldattığı görülmüş müdür insanları,
hatta affedersiniz ayıları ayıları
Bir armut ağacının aldattığı..
Doğrusunu ister misiniz, ben anlamıyorum,
mayonezli ölü balıkları, yüz katlı yapıları..
Garson!..
Oturun, oturun, oturalım.
VEYS: İşte demin de söyledim, biraz karışık,
iki düzeni karşılaştırmak..
Ağaçlar, kuşlar farketmez belki, hele kuşlar hiç
bazan yerin sarsıldığını.";28.03.2022;https://www.yapikrediyayinlari.com.tr/dosyalar/2017/03/9432cc0b-684a-46d1-92d6-e6e1004a8596.jpg
9789753633635;Virginia Woolf;Prof.Dr. Mina Urgan;İngiliz edebiyatının beş ciltlik tarihini de yazmış olan Mîna Urgan, Woolf'un hayatı, cinsel sorunları, akıl hastalığı, kişiliği ve ölümünün yanı sıra feminizmi, eleştirmenliği ve roman türünde yapmak istediklerini inceledi. Urgan ayrıca, yazarın başlıca eserlerini de teker teker ele aldı.;7.03.2022;https://www.yapikrediyayinlari.com.tr/dosyalar/2020/03/virginia_copy-3195.jpg
9789750849220;Volvo Kamyonlar;Erlend Loe ;"“İnsanın insana olan ihtiyacı dışında her şey hikâye”
 
Norveçli yazar Erlend Loe’nun sıradışı kahramanı Doppler, bu kez ülke sınırlarını aşıyor. Geyiği Bongo ve oğlu Gregus ile komşuda yepyeni arkadaşlar edinen Doppler, birdenbire yaşamına giren yaşlı ve isyankâr bir kadın ile takıntılı ve titiz bir adam sayesinde, hayatı “doğal bir şekilde” akışına bırakmak ya da eski günlerdeki gibi sorumlu davranıp başarıdan başarıya koşmak arasında bir seçim yapmak zorunda kalıyor.
 
Sanayi toplumunun ve 20. yüzyıl demokrasisinin Kuzey Avrupa’daki çöküşünü şaşırtıcı ve eğlenceli bir üslupla anlatan Loe, Volvo Kamyonlar’da “bunu yazan kişi olarak” kendisi için de bir pencere aralıyor, “çalışkan” okurlara ve eleştirmenlere “bizzat” içini döküyor.
 
“Ona biraz imrendiğini hissediyor. Âdetleri, kuralları aşmış biri olarak yaşamayı bir biçimde beceriyor Maj Britt, Doppler de aşmayı deniyor ama bu ona çok külfetli geliyor, daima düşünmesi gereken bir şey var, çalışkanlıktan uzak durmak için hep tetikte olmalı, oysa bu iş, Maj Britt için refleks gibi bir şey. Bunu o kadar doğal bir biçimde yapıyor ki. Bu işi onun gibi beceriksizce ve cazip bir biçimde yapabilmesi için yaşlanması gerektiğini düşünüyor, Maj Britt’in ağzı kulaklarında gülümsediğini görüp onu kocaman kucaklamak için yanına çağırdığını duymadan önce.”";6.03.2021;https://www.yapikrediyayinlari.com.tr/dosyalar/2021/02/volvokamyonlar.jpg
9789750857331;Wisconsin,1963;Şavkar Altınel;"Gençliğimizde bir dönem ilgi duyduğumuz, ama yıllar sonra baktığımızda şiirimizin üzerinde bıraktığı önemli bir ize rastlamadığımız bir şair nedir? Değerlendirilmemiş bir fırsat, kurulmamış bir ilişki, yaşanmamış bir hayat.
 
Yıllardır Şavkar Altınel’in şiirinde gezinen bir hayalet var: Geçen yüzyılın belki de en büyük Amerikalı şairi Robert Lowell.
 
Soğuk bir Kasım günü girdiği, eski eşyalar satılan dükkânda Lowell’ın şiirlerinden bir seçmeyle karşılaşıp sarsılan Altınel, bu şaire ilgisinin başladığı, geliştiği ve sonunda kaybolduğu “koordinatlara” (Amsterdam, 1971; İstanbul 1971-72; Chicago, 1972; Glasgow, 1978) “Wisconsin”, 1963 ile geri dönüyor.
 
Şiir okuyacak (ve hatta yazmayı da düşünecek) kadar iyi bilinen bir dil ne anlamda “yabancı” olabilir? Şiir düşüncelerden, kavramlardan, inançlardan mı, yaşanmış deneyimlerden mi çıkar? Avrupa şiiri ile Amerikan şiiri arasındaki fark nedir? Biri dalga, öteki tanecik modeline dayalı iki Işık Kuramı olması gibi, yağan kar hakkında da Kristal Kuramı ve Tane Kuramı şeklinde iki kuram üretebilir miyiz ve bunları şiire nasıl uygulayabiliriz?  
 
“Wisconsin”, 1963’ün ayırıcı özelliği bu tür soruları soyut araştırma konuları olarak değil, Altınel ve Lowell’ın iki gerçek birey olarak yaşadıkları gerçek hayatlar bağlamında gündeme getirmesi. Anlatının bir yüzü şiir kuramına dönükse, öbür yüzü kendimizle ve çevremizle kavgamıza, zamanın geçişine, sönmüş hayallerimize, kaybolan mutluluğumuza dönük.
 
Altınel’in sadık okurları kurmaca-anı-edebiyat kuramının muzipçe bir harmanı olan bu melez kitapta onun eleştirmen ve yazar kimliklerinin çarpıcı bir bireşimini bulurken, yeni okurlar da günümüz edebiyatının en ilginç kalemlerinden biriyle tanışacak.
 
Ve bu kitabın bütün okurları hayaletlerin nereden geldiğini ve neden içimize korku saldığını keşfetme fırsatına kavuşacak.";12.05.2023;https://www.yapikrediyayinlari.com.tr/dosyalar/2023/05/Wisconsin-1963.jpg
9789750864858;Yaban Ördeği;Henrik Ibsen;"Henrik Ibsen’in en ünlü oyunlarından Yaban Ördeği, zengin bir iş adamının idealist oğlu olan Gregers Werle’nin ve hayatına girdiği Ekdal ailesinin hikâyesini anlatır. Fotoğrafçı Hjalmar Ekdal, karısı, kızı ve babasıyla, kararlılıkla görmezden gelinen sırlar ve gerçekleşmesi imkânsız hayallere bağlı, mütevazı, mutlu bir hayat kurmuştur. İdeallerin taleplerine ne olursa olsun kulak vermek gerektiğine inanan Gregers, eski arkadaşı Hjalmar’ı o zamana dek kaçtığı hakikatlerle yüzleşmeye zorlayınca, Ekdal ailesinin hassas dengeler üstüne kurulu dünyası sarsılmaya başlar.
 
 Hakikat her durumda, ne pahasına olursa olsun açığa çıkarılmalı mıdır? Bir insanı hayatının hakikatiyle yüzleştirmek felaketle sonuçlanacaksa, felaketin sorumluluğu kime aittir? Okurları bu sorularla karşı karşıya bırakan Yaban Ördeği ilk sahnelendiği 1885 yılından bu yana modern tiyatronun zirvelerinden biri olmakla kalmadı, Theodor Adorno’nun Ahlak Felsefesinin Sorunları adlı yapıtında bir bölüme konu oldu, Thomas Bernhard’ın Odun Kesmek ve Dag Solstad’nın Mahcubiyet ve Haysiyet romanlarında okurların karşısına çıktı. Ibsen’in trajikomik başyapıtı, Norveççe aslından yapılmış ilk çevirisiyle Kâzım Taşkent Klasik Yapıtlar dizisinde.";17.01.2025;https://www.yapikrediyayinlari.com.tr/dosyalar/2025/01/yaban-ordegi-kap.jpg
